RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_REGRESSION_PATH_DURATION,IA_SKIP,BUTTON_ACCURACY,Trial_Index_,cond_name,indexofia,length_pre,target_matras,practice,stim_num,target_length,TRIAL_DWELL_TIME,IA_ID
P35C,73,424,424,424,1,424,0,-1,73,RL,7,5,1,No,65,5,4411,7
P35C,74,877,215,215,1,738,0,-1,74,TH,4,5,3,No,38,5,4204,4
P35C,75,642,642,642,1,642,0,-1,75,RL,6,5,1,No,33,5,3560,6
P35C,76,1097,217,217,1,1267,0,-1,76,TH,6,4,1,No,34,4,5629,6
P35C,77,1244,778,965,2,965,0,-1,77,RL,5,5,2,No,41,5,4359,5
P35C,78,949,528,949,2,949,0,1,78,RH,4,6,1,No,8,6,3717,4
P35C,79,576,576,576,1,576,0,1,79,RH,4,5,2,No,76,5,4077,4
P35C,80,207,207,207,1,207,0,-1,80,RL,6,4,2,No,77,4,4630,6
P35C,81,319,319,319,1,319,0,-1,81,TH,4,3,2,No,42,5,4278,4
P35C,82,503,330,503,2,503,0,1,82,RH,6,6,1,No,56,6,2734,6
P35C,83,1112,290,930,2,930,0,-1,83,TL,4,4,2,No,71,4,3762,4
P35C,84,951,495,951,3,951,0,-1,84,TH,5,4,1,No,46,4,4107,5
P37A,5,538,222,538,3,538,0,-1,5,TL,8,5,2,No,29,5,4717,8
P37A,6,315,315,315,1,315,0,-1,6,RL,4,6,2,No,67,6,3754,4
P37A,7,743,743,743,1,743,0,1,7,TH,7,4,2,No,72,4,3424,7
P37A,8,346,346,346,1,346,0,-1,8,RL,6,7,1,No,27,7,3885,6
P37A,9,462,276,276,1,590,0,-1,9,TL,4,4,1,No,9,4,2082,4
P37A,10,598,355,355,1,355,0,1,10,TH,4,4,1,No,44,4,3937,4
P37A,11,749,306,306,1,1028,0,-1,11,RH,4,5,2,No,2,5,3590,4
P37A,12,886,261,555,2,555,0,-1,12,RL,8,5,1,No,63,5,3088,8
P37A,13,556,189,189,1,954,0,1,13,TH,6,5,2,No,24,5,3127,6
P37A,14,459,303,303,1,303,0,-1,14,RH,6,4,2,No,74,4,2743,6
P37A,15,347,347,347,1,347,0,-1,15,RL,5,5,2,No,75,5,2696,5
P37A,16,563,193,563,3,563,0,-1,16,RH,6,5,1,No,34,5,3711,6
P37A,17,598,210,210,1,210,0,1,17,TH,5,5,2,No,12,5,3615,5
P37A,18,844,323,844,2,844,0,-1,18,TL,6,3,1,No,33,3,2675,6
P37A,19,570,259,570,2,570,0,-1,19,RH,6,6,1,No,10,6,3338,6
P37A,20,1050,250,250,1,250,0,-1,20,TL,4,4,2,No,1,4,3792,4
P37A,21,1221,319,954,2,954,0,-1,21,TL,6,4,2,No,73,4,4383,6
P37A,22,732,244,732,2,732,0,1,22,TH,6,4,1,No,16,4,4112,6
P37A,23,423,423,423,1,423,0,-1,23,RH,4,6,3,No,38,6,3468,4
P37A,24,1016,246,246,1,246,0,-1,24,TL,5,4,2,No,41,4,3914,5
P37A,25,1256,317,1256,5,1256,0,-1,25,TL,5,5,2,No,21,5,4515,5
P37A,26,309,309,309,1,309,0,-1,26,RH,5,5,2,No,22,5,3451,5
P37A,27,719,464,464,1,464,0,-1,27,TL,8,4,1,No,5,4,4537,8
P37A,28,688,688,688,1,688,0,-1,28,TL,5,5,3,No,37,5,3377,5
P37A,29,526,264,264,1,264,0,1,29,TH,4,4,1,No,20,4,3775,4
P37A,30,231,231,231,1,231,0,-1,30,RH,5,5,1,No,46,5,2797,5
P37A,31,1538,521,1538,4,1538,0,1,31,TH,4,4,2,No,52,4,3623,4
P37A,32,631,271,631,2,631,0,-1,32,RL,4,5,2,No,3,5,2308,4
P37A,33,441,304,441,2,441,0,-1,33,RH,4,5,1,No,54,5,3098,4
P37A,34,244,244,244,1,244,0,-1,34,RL,6,6,2,No,11,6,2316,6
P37A,35,396,186,396,2,396,0,-1,35,RH,5,6,2,No,14,6,2960,5
P37A,36,292,292,292,1,292,0,-1,36,RL,5,6,2,No,39,6,3370,5
P37A,37,213,213,213,1,213,0,-1,37,RH,7,6,1,No,62,6,2963,7
P37A,38,493,177,493,2,493,0,1,38,TH,4,4,1,No,36,4,2991,4
P37A,39,235,235,235,1,235,0,-1,39,RH,5,5,1,No,26,5,2760,5
P37A,40,878,235,444,2,1026,0,-1,40,RL,4,6,3,No,43,6,3294,4
P37A,41,873,299,873,3,873,0,-1,41,RL,8,7,1,No,59,7,3943,8
P37A,42,259,259,259,1,259,0,-1,42,RH,4,7,2,No,42,7,4196,4
P37A,43,761,341,341,1,341,0,-1,43,RL,4,4,1,No,79,4,4171,4
P37A,44,367,367,367,1,367,0,-1,44,RL,4,7,2,No,15,7,2061,4
P37A,45,728,447,447,1,943,0,1,45,TH,6,3,1,No,32,3,4014,6
P37A,46,315,315,315,1,315,0,1,46,TH,5,5,2,No,40,5,3077,5
P37A,47,403,256,256,1,256,0,-1,47,RL,9,6,2,No,47,6,3945,9
P37A,48,287,287,287,1,287,0,1,48,TH,6,4,1,No,48,4,2805,6
P37A,49,441,441,441,1,441,0,1,49,TH,6,4,2,No,68,4,2672,6
P37A,50,730,341,730,3,730,0,-1,50,RH,5,5,1,No,70,5,2899,5
P37A,51,704,150,704,3,704,0,-1,51,TL,5,3,1,No,53,3,3755,5
P37A,52,285,285,285,1,285,0,-1,52,RL,4,5,1,No,35,5,2119,4
P37A,53,275,275,275,1,275,0,-1,53,RH,5,4,2,No,30,4,2118,5
P37A,54,413,413,413,1,695,0,-1,54,RL,5,4,2,No,51,4,4524,5
P37A,55,514,160,514,2,514,0,-1,55,TL,4,4,2,No,61,4,3201,4
P37A,56,447,197,447,2,447,0,-1,56,TL,5,4,1,No,45,4,3164,5
P37A,57,494,350,350,1,350,0,-1,57,RL,6,5,2,No,23,5,2621,6
P37A,58,296,296,296,1,296,0,-1,58,RL,6,4,1,No,31,4,2774,6
P37A,59,412,193,412,2,412,0,-1,59,TL,5,4,1,No,69,4,3347,5
P37A,60,386,386,386,1,386,0,-1,60,RL,5,5,1,No,55,5,2637,5
P37A,61,331,331,331,1,331,0,-1,61,TL,7,3,1,No,65,3,3812,7
P37A,62,447,235,447,2,447,0,1,62,TH,6,4,1,No,56,4,3093,6
P37A,63,308,308,308,1,308,0,0,63,TH,7,3,1,No,64,3,3455,7
P37A,64,684,495,684,2,684,0,1,64,TH,4,4,1,No,4,4,3133,4
P37A,65,768,293,768,3,1075,0,-1,65,TL,5,6,3,No,17,6,3761,5
P37A,66,659,451,659,2,659,0,1,66,TH,4,4,2,No,76,4,3534,4
P37A,67,912,379,379,1,379,0,-1,67,RH,4,5,2,No,18,5,4937,4
P37A,68,255,255,255,1,255,0,-1,68,RH,6,6,1,No,66,6,2555,6
P37A,69,840,206,741,4,741,0,-1,69,RL,4,5,2,No,71,5,2730,4
P37A,70,750,299,299,1,299,0,-1,70,TL,8,4,1,No,57,4,4601,8
P37A,71,430,430,430,1,430,0,-1,71,RL,5,6,2,No,7,5,1855,5
P37A,72,272,272,272,1,272,1,1,72,TH,4,4,1,No,8,4,2335,4
P37A,73,1209,411,1209,3,1209,0,-1,73,TL,6,5,2,No,49,5,4610,6
P37A,74,657,162,162,1,609,0,-1,74,RH,4,5,2,No,78,5,3307,4
P37A,75,603,295,603,2,603,0,1,75,TH,7,4,1,No,60,4,3442,7
P37A,76,766,259,632,2,632,0,-1,76,TL,5,4,2,No,25,4,3306,5
P37A,77,622,291,291,1,291,0,-1,77,RH,4,6,1,No,58,6,2260,4
P37A,78,441,441,441,1,441,0,-1,78,RL,6,6,2,No,19,6,3593,6
P37A,79,293,293,293,1,293,0,-1,79,TL,6,4,2,No,77,4,2935,6
P37A,80,770,639,639,1,639,0,1,80,TH,7,4,1,No,28,4,4319,7
P37A,81,303,303,303,1,303,0,1,81,TH,5,3,1,No,80,3,3471,5
P37A,82,620,468,468,1,468,0,-1,82,TL,6,5,2,No,13,5,3374,6
P37A,83,570,252,570,2,570,0,-1,83,RH,5,5,2,No,6,5,2204,5
P37A,84,342,342,342,1,342,0,-1,84,RH,5,5,2,No,50,5,2202,5
