participant,item,congruency,task,IA_LABEL,totread,fpass,spass,regpath,regin,reginc,regout,regoutc,skip,accuracy,rt,order,trial_trt
15_1,11_inc,incongruent,entertainment,Context,9870,7234,2636,7234,1,1,0,0,0,0,2523,2,21698
15_1,11_inc,incongruent,entertainment,Target,6636,4532,2104,4532,0,0,0,0,0,0,2523,2,21698
15_1,11_inc,incongruent,entertainment,Spillover,3406,2092,1314,2092,0,0,0,0,0,0,2523,2,21698
15_1,11_inc,incongruent,entertainment,Coda,1786,1786,,7840,0,0,1,1,0,0,2523,2,21698
15_1,19_inc,incongruent,entertainment,Context,24234,11787,9698,11787,1,2,0,0,0,1,4810,2,35501
15_1,19_inc,incongruent,entertainment,Target,3975,1374,460,1374,1,1,0,0,0,1,4810,2,35501
15_1,19_inc,incongruent,entertainment,Spillover,4186,2525,1661,2985,0,0,1,1,0,1,4810,2,35501
15_1,19_inc,incongruent,entertainment,Coda,3106,1756,1350,19355,0,0,1,2,0,1,4810,2,35501
16_2,2_inc,incongruent,entertainment,Context,8093,8093,,8093,0,0,0,0,0,1,6836,1,13403
16_2,2_inc,incongruent,entertainment,Target,1962,1962,,1962,0,0,0,0,0,1,6836,1,13403
16_2,2_inc,incongruent,entertainment,Spillover,1305,1305,,1305,0,0,0,0,0,1,6836,1,13403
16_2,2_inc,incongruent,entertainment,Coda,1956,1436,520,1956,0,0,0,0,0,1,6836,1,13403
16_2,9_cong,congruent,entertainment,Context,8703,8703,,8703,0,0,0,0,0,1,4854,1,13500
16_2,9_cong,congruent,entertainment,Target,1261,1261,,1261,0,0,0,0,0,1,4854,1,13500
16_2,9_cong,congruent,entertainment,Spillover,1038,1038,,1038,0,0,0,0,0,1,4854,1,13500
16_2,9_cong,congruent,entertainment,Coda,2498,2498,,2498,0,0,0,0,0,1,4854,1,13500
16_2,1_cong,congruent,entertainment,Context,11068,10799,269,10799,1,1,0,0,0,1,4816,1,15064
16_2,1_cong,congruent,entertainment,Target,1245,1245,,1245,0,0,0,0,0,1,4816,1,15064
16_2,1_cong,congruent,entertainment,Spillover,1259,1259,,1259,0,0,0,0,0,1,4816,1,15064
16_2,1_cong,congruent,entertainment,Coda,1492,1492,,1761,0,0,1,1,0,1,4816,1,15064
16_2,5_cong,congruent,entertainment,Context,11733,7853,3880,7853,1,1,0,0,0,1,5115,1,15824
16_2,5_cong,congruent,entertainment,Target,1116,1116,,1116,0,0,0,0,0,1,5115,1,15824
16_2,5_cong,congruent,entertainment,Spillover,1400,1400,,1400,0,0,0,0,0,1,5115,1,15824
16_2,5_cong,congruent,entertainment,Coda,1575,1575,,5455,0,0,1,1,0,1,5115,1,15824
16_2,4_inc,incongruent,entertainment,Context,13710,9568,4142,9568,1,1,0,0,0,0,10203,1,19248
16_2,4_inc,incongruent,entertainment,Target,2711,1409,1302,1409,0,0,0,0,0,0,10203,1,19248
16_2,4_inc,incongruent,entertainment,Spillover,1263,357,906,6707,0,0,1,1,0,0,10203,1,19248
16_2,4_inc,incongruent,entertainment,Coda,1564,1564,,1564,0,0,0,0,0,0,10203,1,19248
16_2,10_inc,incongruent,entertainment,Context,8574,7492,214,7492,1,3,0,0,0,1,3401,1,13635
16_2,10_inc,incongruent,entertainment,Target,2982,1074,1070,2358,0,0,1,1,0,1,3401,1,13635
16_2,10_inc,incongruent,entertainment,Spillover,947,853,94,853,0,0,0,0,0,1,3401,1,13635
16_2,10_inc,incongruent,entertainment,Coda,1132,1132,,2932,0,0,1,1,0,1,3401,1,13635
16_2,6_inc,incongruent,entertainment,Context,10902,7033,3869,7033,1,1,0,0,0,0,3405,1,15635
16_2,6_inc,incongruent,entertainment,Target,2045,1348,697,1348,0,0,0,0,0,0,3405,1,15635
16_2,6_inc,incongruent,entertainment,Spillover,1090,269,821,5656,0,0,1,1,0,0,3405,1,15635
16_2,6_inc,incongruent,entertainment,Coda,1598,1598,,1598,0,0,0,0,0,0,3405,1,15635
16_2,7_cong,congruent,entertainment,Context,9181,7720,1461,7720,1,1,0,0,0,1,7386,1,12678
16_2,7_cong,congruent,entertainment,Target,1020,1020,,1020,0,0,0,0,0,1,7386,1,12678
16_2,7_cong,congruent,entertainment,Spillover,1092,1092,,1092,0,0,0,0,0,1,7386,1,12678
16_2,7_cong,congruent,entertainment,Coda,1385,1385,,2846,0,0,1,1,0,1,7386,1,12678
16_2,3_cong,congruent,entertainment,Context,9635,7779,1856,7779,1,1,0,0,0,1,3257,1,13103
16_2,3_cong,congruent,entertainment,Target,1122,1122,,1122,0,0,0,0,0,1,3257,1,13103
16_2,3_cong,congruent,entertainment,Spillover,1167,1167,,1167,0,0,0,0,0,1,3257,1,13103
16_2,3_cong,congruent,entertainment,Coda,1179,1179,,3035,0,0,1,1,0,1,3257,1,13103
16_2,8_inc,incongruent,entertainment,Context,5949,4512,1437,4512,1,1,0,0,0,0,3249,1,9876
16_2,8_inc,incongruent,entertainment,Target,1180,174,1006,2617,0,0,1,1,0,0,3249,1,9876
16_2,8_inc,incongruent,entertainment,Spillover,1030,1030,,1030,0,0,0,0,0,0,3249,1,9876
16_2,8_inc,incongruent,entertainment,Coda,1717,1717,,1717,0,0,0,0,0,0,3249,1,9876
16_2,16_inc,incongruent,fact_check,Context,10170,8467,1188,8467,1,3,0,0,0,0,4381,2,14968
16_2,16_inc,incongruent,fact_check,Target,2587,1314,1273,3775,0,0,1,1,0,0,4381,2,14968
16_2,16_inc,incongruent,fact_check,Spillover,953,561,392,1044,0,0,1,1,0,0,4381,2,14968
16_2,16_inc,incongruent,fact_check,Coda,1258,1104,154,1682,0,0,1,1,0,0,4381,2,14968
16_2,13_cong,congruent,fact_check,Context,6280,6113,167,6113,1,1,0,0,0,1,4259,2,11438
16_2,13_cong,congruent,fact_check,Target,2601,1862,92,1862,1,1,0,0,0,1,4259,2,11438
16_2,13_cong,congruent,fact_check,Spillover,1131,995,136,995,1,1,0,0,0,1,4259,2,11438
16_2,13_cong,congruent,fact_check,Coda,1426,95,1331,2468,0,0,1,2,0,1,4259,2,11438
16_2,20_inc,incongruent,fact_check,Context,6390,5854,536,5854,1,1,0,0,0,1,4467,2,11612
16_2,20_inc,incongruent,fact_check,Target,2669,115,2554,3205,0,0,1,1,0,1,4467,2,11612
16_2,20_inc,incongruent,fact_check,Spillover,1135,1135,,1135,0,0,0,0,0,1,4467,2,11612
16_2,20_inc,incongruent,fact_check,Coda,1418,1418,,1418,0,0,0,0,0,1,4467,2,11612
16_2,11_cong,congruent,fact_check,Context,8927,7714,724,7714,1,2,0,0,0,1,5153,2,14364
16_2,11_cong,congruent,fact_check,Target,3547,2480,146,2480,1,2,0,0,0,1,5153,2,14364
16_2,11_cong,congruent,fact_check,Spillover,1417,337,1080,2287,0,0,1,2,0,1,5153,2,14364
16_2,11_cong,congruent,fact_check,Coda,473,473,,1883,0,0,1,1,0,1,5153,2,14364
16_2,15_cong,congruent,fact_check,Context,10193,7654,2539,7654,1,1,0,0,0,1,3478,2,14186
16_2,15_cong,congruent,fact_check,Target,1535,1535,,1535,0,0,0,0,0,1,3478,2,14186
16_2,15_cong,congruent,fact_check,Spillover,1455,1455,,1455,0,0,0,0,0,1,3478,2,14186
16_2,15_cong,congruent,fact_check,Coda,1003,1003,,3542,0,0,1,1,0,1,3478,2,14186
16_2,19_cong,congruent,fact_check,Context,8934,7859,1075,7859,1,1,0,0,0,1,3609,2,11941
16_2,19_cong,congruent,fact_check,Target,784,784,,784,0,0,0,0,0,1,3609,2,11941
16_2,19_cong,congruent,fact_check,Spillover,1314,1314,,1314,0,0,0,0,0,1,3609,2,11941
16_2,19_cong,congruent,fact_check,Coda,909,909,,1984,0,0,1,1,0,1,3609,2,11941
16_2,14_inc,incongruent,fact_check,Context,7022,7022,,7022,0,0,0,0,0,1,3381,2,10661
16_2,14_inc,incongruent,fact_check,Target,1219,1219,,1219,0,0,0,0,0,1,3381,2,10661
16_2,14_inc,incongruent,fact_check,Spillover,1190,1190,,1190,0,0,0,0,0,1,3381,2,10661
16_2,14_inc,incongruent,fact_check,Coda,1230,1230,,1230,0,0,0,0,0,1,3381,2,10661
16_2,17_cong,congruent,fact_check,Context,8072,7973,99,7973,1,1,0,0,0,1,10609,2,12867
16_2,17_cong,congruent,fact_check,Target,1386,1155,231,1155,0,0,0,0,0,1,10609,2,12867
16_2,17_cong,congruent,fact_check,Spillover,1379,1379,,1379,0,0,0,0,0,1,10609,2,12867
16_2,17_cong,congruent,fact_check,Coda,2030,2030,,2360,0,0,1,1,0,1,10609,2,12867
16_2,12_inc,incongruent,fact_check,Context,8285,8187,98,8187,1,1,0,0,0,1,2953,2,11570
16_2,12_inc,incongruent,fact_check,Target,1169,1169,,1169,0,0,0,0,0,1,2953,2,11570
16_2,12_inc,incongruent,fact_check,Spillover,1176,403,773,1274,0,0,1,1,0,1,2953,2,11570
16_2,12_inc,incongruent,fact_check,Coda,940,940,,940,0,0,0,0,0,1,2953,2,11570
16_2,18_inc,incongruent,fact_check,Context,7446,7162,80,7162,1,3,0,0,0,1,5674,2,11512
16_2,18_inc,incongruent,fact_check,Target,1493,424,648,1152,0,0,1,1,0,1,5674,2,11512
16_2,18_inc,incongruent,fact_check,Spillover,1558,268,1290,1651,0,0,1,1,0,1,5674,2,11512
16_2,18_inc,incongruent,fact_check,Coda,1015,1015,,1547,0,0,1,1,0,1,5674,2,11512
17_1,1_inc,incongruent,fact_check,Context,11985,7928,2509,7928,1,3,0,0,1,0,7419,UNDEFINED,19561
17_1,1_inc,incongruent,fact_check,Target,3091,103,2282,4894,1,2,0,0,1,0,7419,UNDEFINED,19561
17_1,1_inc,incongruent,fact_check,Spillover,2124,81,134,15536,0,0,1,2,0,0,7419,UNDEFINED,19561
17_1,1_inc,incongruent,fact_check,Coda,2217,1954,263,3881,0,0,1,2,0,0,7419,UNDEFINED,19561
17_1,3_inc,incongruent,fact_check,Context,18461,7635,161,7635,1,5,0,0,0,1,4974,1,26216
17_1,3_inc,incongruent,fact_check,Target,3456,122,1829,2373,0,0,0,0,1,1,4974,1,26216
17_1,3_inc,incongruent,fact_check,Spillover,1995,97,84,15460,0,0,1,3,0,1,4974,1,26216
17_1,3_inc,incongruent,fact_check,Coda,2129,2129,,2946,0,0,1,1,0,1,4974,1,26216
17_1,9_inc,incongruent,fact_check,Context,10635,6885,3506,6885,1,2,0,0,0,0,8097,1,16489
17_1,9_inc,incongruent,fact_check,Target,1823,129,1694,5329,0,0,1,1,0,0,8097,1,16489
17_1,9_inc,incongruent,fact_check,Spillover,1845,1845,,1845,0,0,0,0,0,0,8097,1,16489
17_1,9_inc,incongruent,fact_check,Coda,2059,2059,,2303,0,0,1,1,0,0,8097,1,16489
17_1,5_inc,incongruent,fact_check,Context,8598,8598,,8598,0,0,0,0,0,1,9580,1,15358
17_1,5_inc,incongruent,fact_check,Target,1516,1516,,1516,0,0,0,0,0,1,9580,1,15358
17_1,5_inc,incongruent,fact_check,Spillover,2919,2238,681,2238,1,1,0,0,0,1,9580,1,15358
17_1,5_inc,incongruent,fact_check,Coda,2185,2009,80,2866,0,0,1,1,0,1,9580,1,15358
17_1,8_cong,congruent,fact_check,Context,26726,8459,8793,8459,1,3,0,0,0,0,17938,1,37595
17_1,8_cong,congruent,fact_check,Target,3131,111,1370,10274,1,1,1,1,0,0,17938,1,37595
17_1,8_cong,congruent,fact_check,Spillover,4030,2305,465,2305,0,0,0,0,0,0,17938,1,37595
17_1,8_cong,congruent,fact_check,Coda,3708,1609,2099,16557,0,0,1,2,0,0,17938,1,37595
17_1,7_inc,incongruent,fact_check,Context,10414,8212,520,8212,1,2,0,0,0,1,10409,1,18394
17_1,7_inc,incongruent,fact_check,Target,2896,1540,464,1540,1,2,0,0,1,1,10409,1,18394
17_1,7_inc,incongruent,fact_check,Spillover,2460,196,1085,6012,0,0,1,2,0,1,10409,1,18394
17_1,7_inc,incongruent,fact_check,Coda,2624,112,2512,4170,0,0,1,1,0,1,10409,1,18394
17_1,2_cong,congruent,fact_check,Context,10276,10276,,10276,0,0,0,0,0,0,28667,1,16362
17_1,2_cong,congruent,fact_check,Target,2425,1365,1060,1365,1,1,0,0,0,0,28667,1,16362
17_1,2_cong,congruent,fact_check,Spillover,1529,1529,,1529,0,0,0,0,0,0,28667,1,16362
17_1,2_cong,congruent,fact_check,Coda,2132,2132,,3192,0,0,1,1,0,0,28667,1,16362
17_1,4_cong,congruent,fact_check,Context,8633,8633,,8633,0,0,0,0,0,0,10964,1,14786
17_1,4_cong,congruent,fact_check,Target,2968,2503,465,2503,1,1,0,0,0,0,10964,1,14786
17_1,4_cong,congruent,fact_check,Spillover,1590,1590,,1590,0,0,0,0,0,0,10964,1,14786
17_1,4_cong,congruent,fact_check,Coda,1595,1595,,2060,0,0,1,1,0,0,10964,1,14786
17_1,6_cong,congruent,fact_check,Context,10042,9757,285,9757,1,1,0,0,0,1,5558,1,15667
17_1,6_cong,congruent,fact_check,Target,1319,1319,,1319,0,0,0,0,0,1,5558,1,15667
17_1,6_cong,congruent,fact_check,Spillover,1794,1794,,1794,0,0,0,0,0,1,5558,1,15667
17_1,6_cong,congruent,fact_check,Coda,2512,2512,,2797,0,0,1,1,0,1,5558,1,15667
17_1,10_cong,congruent,fact_check,Context,10890,10144,746,10144,1,1,0,0,0,1,5684,1,16473
17_1,10_cong,congruent,fact_check,Target,1521,1521,,1521,0,0,0,0,0,1,5684,1,16473
17_1,10_cong,congruent,fact_check,Spillover,2026,2026,,2026,0,0,0,0,0,1,5684,1,16473
17_1,10_cong,congruent,fact_check,Coda,2036,2036,,2782,0,0,1,1,0,1,5684,1,16473
17_1,15_inc,incongruent,entertainment,Context,9926,9029,897,9029,1,1,0,0,0,1,6791,2,16184
17_1,15_inc,incongruent,entertainment,Target,1859,1859,,1859,0,0,0,0,0,1,6791,2,16184
17_1,15_inc,incongruent,entertainment,Spillover,2182,2049,133,2049,1,1,0,0,0,1,6791,2,16184
17_1,15_inc,incongruent,entertainment,Coda,2217,2217,,3247,0,0,1,1,0,1,6791,2,16184
17_1,13_inc,incongruent,entertainment,Context,18738,13508,579,13508,1,2,0,0,0,1,4708,2,27550
17_1,13_inc,incongruent,entertainment,Target,5191,3703,658,10421,0,0,1,2,0,1,4708,2,27550
17_1,13_inc,incongruent,entertainment,Spillover,1731,1731,,1731,0,0,0,0,0,1,4708,2,27550
17_1,13_inc,incongruent,entertainment,Coda,1890,1890,,1890,0,0,0,0,0,1,4708,2,27550
17_1,19_inc,incongruent,entertainment,Context,10055,10055,,10055,0,0,0,0,0,0,9284,2,14439
17_1,19_inc,incongruent,entertainment,Target,1037,1037,,1037,0,0,0,0,0,0,9284,2,14439
17_1,19_inc,incongruent,entertainment,Spillover,1918,1918,,1918,0,0,0,0,0,0,9284,2,14439
17_1,19_inc,incongruent,entertainment,Coda,1429,1429,,1429,0,0,0,0,0,0,9284,2,14439
17_1,14_cong,congruent,entertainment,Context,8527,7704,823,7704,1,1,0,0,0,1,5193,2,14496
17_1,14_cong,congruent,entertainment,Target,1312,1202,110,1202,0,0,0,0,0,1,5193,2,14496
17_1,14_cong,congruent,entertainment,Spillover,1687,1687,,1687,0,0,0,0,0,1,5193,2,14496
17_1,14_cong,congruent,entertainment,Coda,2970,2970,,3903,0,0,1,1,0,1,5193,2,14496
17_1,12_cong,congruent,entertainment,Context,10335,8731,1604,8731,0,0,0,0,0,0,21225,2,16949
17_1,12_cong,congruent,entertainment,Target,2160,2024,136,2024,1,1,0,0,1,0,21225,2,16949
17_1,12_cong,congruent,entertainment,Spillover,1986,109,1877,4010,0,0,1,1,0,0,21225,2,16949
17_1,12_cong,congruent,entertainment,Coda,2260,2260,,4000,0,0,0,0,0,0,21225,2,16949
17_1,18_cong,congruent,entertainment,Context,10378,10220,158,10220,1,1,0,0,0,1,4975,2,16543
17_1,18_cong,congruent,entertainment,Target,1638,1638,,1638,0,0,0,0,0,1,4975,2,16543
17_1,18_cong,congruent,entertainment,Spillover,1682,1682,,1682,0,0,0,0,0,1,4975,2,16543
17_1,18_cong,congruent,entertainment,Coda,2845,2845,,3003,0,0,1,1,0,1,4975,2,16543
17_1,11_inc,incongruent,entertainment,Context,17207,3282,13782,17064,1,1,0,0,0,1,3367,2,26338
17_1,11_inc,incongruent,entertainment,Target,4627,3279,310,3279,1,1,0,0,0,1,3367,2,26338
17_1,11_inc,incongruent,entertainment,Spillover,2256,136,196,3420,1,1,1,2,0,1,3367,2,26338
17_1,11_inc,incongruent,entertainment,Coda,2016,205,1811,2343,0,0,1,1,0,1,3367,2,26338
17_1,20_cong,congruent,entertainment,Context,16216,10318,2105,10318,1,2,0,0,0,1,4524,2,22478
17_1,20_cong,congruent,entertainment,Target,2309,1622,566,1622,1,1,0,0,0,1,4524,2,22478
17_1,20_cong,congruent,entertainment,Spillover,2276,337,1939,2842,0,0,1,1,0,1,4524,2,22478
17_1,20_cong,congruent,entertainment,Coda,1677,1677,,7696,0,0,1,1,0,1,4524,2,22478
17_1,17_inc,incongruent,entertainment,Context,14430,9203,1048,9203,1,3,0,0,0,0,7660,2,23951
17_1,17_inc,incongruent,entertainment,Target,4273,2737,1536,3785,1,1,1,1,0,0,7660,2,23951
17_1,17_inc,incongruent,entertainment,Spillover,2275,2275,,3811,1,1,0,0,1,0,7660,2,23951
17_1,17_inc,incongruent,entertainment,Coda,2973,95,780,10963,0,0,1,3,0,0,7660,2,23951
17_1,16_cong,congruent,entertainment,Context,11788,9175,2613,9175,1,1,0,0,0,1,20985,2,15536
17_1,16_cong,congruent,entertainment,Target,1352,1352,,1352,0,0,0,0,0,1,20985,2,15536
17_1,16_cong,congruent,entertainment,Spillover,1237,1237,,1237,0,0,0,0,0,1,20985,2,15536
17_1,16_cong,congruent,entertainment,Coda,1159,1159,,3772,0,0,1,1,0,1,20985,2,15536
18_2,5_cong,congruent,entertainment,Context,12861,6728,4527,6728,1,3,0,0,0,1,4400,1,20824
18_2,5_cong,congruent,entertainment,Target,2049,1556,493,1556,1,1,0,0,1,1,4400,1,20824
18_2,5_cong,congruent,entertainment,Spillover,3539,117,116,7592,0,0,1,2,0,1,4400,1,20824
18_2,5_cong,congruent,entertainment,Coda,2375,125,2250,6504,0,0,1,2,0,1,4400,1,20824
18_2,9_cong,congruent,entertainment,Context,15532,14659,873,14659,1,1,0,0,0,1,4491,1,25254
18_2,9_cong,congruent,entertainment,Target,1883,1883,,1883,0,0,0,0,0,1,4491,1,25254
18_2,9_cong,congruent,entertainment,Spillover,3960,2681,1279,2681,1,1,0,0,1,1,4491,1,25254
18_2,9_cong,congruent,entertainment,Coda,3879,109,526,8712,0,0,1,2,0,1,4491,1,25254
18_2,2_inc,incongruent,entertainment,Context,16035,14075,126,14075,1,3,0,0,0,0,4384,1,26705
18_2,2_inc,incongruent,entertainment,Target,4310,2096,1401,2096,1,1,0,0,0,0,4384,1,26705
18_2,2_inc,incongruent,entertainment,Spillover,3077,1136,1227,2489,1,1,0,0,1,0,4384,1,26705
18_2,2_inc,incongruent,entertainment,Coda,3283,133,3150,10534,0,0,1,2,0,0,4384,1,26705
18_2,6_inc,incongruent,entertainment,Context,16736,16736,,16736,0,0,0,0,0,0,4657,1,24070
18_2,6_inc,incongruent,entertainment,Target,2278,2278,,2278,0,0,0,0,0,0,4657,1,24070
18_2,6_inc,incongruent,entertainment,Spillover,2484,2484,,2484,0,0,0,0,0,0,4657,1,24070
18_2,6_inc,incongruent,entertainment,Coda,2572,2572,,2572,0,0,0,0,0,0,4657,1,24070
18_2,7_cong,congruent,entertainment,Context,10972,6472,3973,6472,1,2,0,0,0,1,5539,1,18609
18_2,7_cong,congruent,entertainment,Target,2752,111,2641,3279,0,0,0,0,1,1,5539,1,18609
18_2,7_cong,congruent,entertainment,Spillover,2484,135,2349,9736,0,0,1,1,0,1,5539,1,18609
18_2,7_cong,congruent,entertainment,Coda,2401,2401,,2401,0,0,0,0,0,1,5539,1,18609
18_2,4_inc,incongruent,entertainment,Context,12907,7853,2886,7853,1,3,0,0,0,0,7105,1,21494
18_2,4_inc,incongruent,entertainment,Target,4005,256,2980,6122,1,2,1,1,0,0,7105,1,21494
18_2,4_inc,incongruent,entertainment,Spillover,2159,100,1866,5096,0,0,1,3,0,0,7105,1,21494
18_2,4_inc,incongruent,entertainment,Coda,2423,2423,,2423,0,0,0,0,0,0,7105,1,21494
18_2,8_inc,incongruent,entertainment,Context,13600,6208,3313,6208,1,4,0,0,0,0,5602,1,19304
18_2,8_inc,incongruent,entertainment,Target,1857,98,1599,3411,0,0,1,1,0,0,5602,1,19304
18_2,8_inc,incongruent,entertainment,Spillover,2105,410,1695,5391,1,2,0,0,1,0,5602,1,19304
18_2,8_inc,incongruent,entertainment,Coda,1742,103,168,9685,0,0,1,3,0,0,5602,1,19304
18_2,10_inc,incongruent,entertainment,Context,12260,12260,,12260,0,0,0,0,0,0,3992,1,18407
18_2,10_inc,incongruent,entertainment,Target,2143,2143,,2143,0,0,0,0,0,0,3992,1,18407
18_2,10_inc,incongruent,entertainment,Spillover,1939,1939,,1939,0,0,0,0,0,0,3992,1,18407
18_2,10_inc,incongruent,entertainment,Coda,2065,2065,,2065,0,0,0,0,0,0,3992,1,18407
18_2,3_cong,congruent,entertainment,Context,13050,11898,1152,11898,1,1,0,0,0,1,9534,1,19142
18_2,3_cong,congruent,entertainment,Target,1739,1739,,1739,0,0,0,0,0,1,9534,1,19142
18_2,3_cong,congruent,entertainment,Spillover,1688,1688,,1688,0,0,0,0,0,1,9534,1,19142
18_2,3_cong,congruent,entertainment,Coda,2665,2665,,3817,0,0,1,1,0,1,9534,1,19142
18_2,12_inc,incongruent,fact_check,Context,12610,11339,935,11339,1,3,0,0,0,1,3708,2,22023
18_2,12_inc,incongruent,fact_check,Target,6188,2375,612,2375,1,1,0,0,1,1,3708,2,22023
18_2,12_inc,incongruent,fact_check,Spillover,2214,90,308,6140,1,1,1,3,0,1,3708,2,22023
18_2,12_inc,incongruent,fact_check,Coda,1011,1011,,4544,0,0,1,1,0,1,3708,2,22023
18_2,18_inc,incongruent,fact_check,Context,12553,11138,340,11138,1,3,0,0,0,1,11048,2,23155
18_2,18_inc,incongruent,fact_check,Target,5780,4256,1058,4256,1,1,0,0,0,1,11048,2,23155
18_2,18_inc,incongruent,fact_check,Spillover,3836,915,2363,1255,0,0,1,1,0,1,11048,2,23155
18_2,18_inc,incongruent,fact_check,Coda,986,585,401,6506,0,0,1,2,0,1,11048,2,23155
18_2,17_cong,congruent,fact_check,Context,9867,9867,,9867,0,0,0,0,0,0,5962,2,15430
18_2,17_cong,congruent,fact_check,Target,1155,1155,,1155,0,0,0,0,0,0,5962,2,15430
18_2,17_cong,congruent,fact_check,Spillover,1848,1848,,1848,0,0,0,0,0,0,5962,2,15430
18_2,17_cong,congruent,fact_check,Coda,2560,2560,,2560,0,0,0,0,0,0,5962,2,15430
18_2,15_cong,congruent,fact_check,Context,9857,9532,325,9532,0,0,0,0,0,1,5256,2,15847
18_2,15_cong,congruent,fact_check,Target,1956,1807,149,1807,1,1,0,0,0,1,5256,2,15847
18_2,15_cong,congruent,fact_check,Spillover,2122,1857,265,1857,1,1,0,0,0,1,5256,2,15847
18_2,15_cong,congruent,fact_check,Coda,1814,113,1701,2553,0,0,1,1,0,1,5256,2,15847
18_2,13_cong,congruent,fact_check,Context,9919,8311,1241,8311,1,2,0,0,0,1,9323,2,12099
18_2,13_cong,congruent,fact_check,Target,2080,770,1310,3321,0,0,1,1,0,1,9323,2,12099
18_2,13_cong,congruent,fact_check,Spillover,100,100,,467,0,0,1,1,0,1,9323,2,12099
18_2,13_cong,congruent,fact_check,Coda,0,.,,.,.,.,.,.,1,1,9323,2,12099
18_2,16_inc,incongruent,fact_check,Context,12319,10554,549,10554,1,4,0,0,0,1,10791,2,19576
18_2,16_inc,incongruent,fact_check,Target,3675,1867,344,1867,1,1,0,0,0,1,10791,2,19576
18_2,16_inc,incongruent,fact_check,Spillover,2443,1934,279,4067,0,0,1,2,0,1,10791,2,19576
18_2,16_inc,incongruent,fact_check,Coda,1139,1139,,3088,0,0,1,1,0,1,10791,2,19576
18_2,11_cong,congruent,fact_check,Context,20291,19394,558,19394,1,2,0,0,0,0,18629,2,25744
18_2,11_cong,congruent,fact_check,Target,2036,266,1550,2374,1,1,1,1,0,0,18629,2,25744
18_2,11_cong,congruent,fact_check,Spillover,1505,105,1400,2064,0,0,1,1,0,0,18629,2,25744
18_2,11_cong,congruent,fact_check,Coda,1912,1912,,1912,0,0,0,0,0,0,18629,2,25744
18_2,19_cong,congruent,fact_check,Context,12127,10869,180,10869,1,2,0,0,0,1,4531,2,15740
18_2,19_cong,congruent,fact_check,Target,2417,100,1059,2417,1,1,1,2,0,1,4531,2,15740
18_2,19_cong,congruent,fact_check,Spillover,1196,967,229,2454,0,0,1,1,0,1,4531,2,15740
18_2,19_cong,congruent,fact_check,Coda,0,.,,.,.,.,.,.,1,1,4531,2,15740
19_1,1_inc,incongruent,fact_check,Context,14788,11706,2250,11706,1,2,0,0,0,1,9957,UNDEFINED,20516
19_1,1_inc,incongruent,fact_check,Target,1707,1497,210,3747,1,1,1,1,0,1,9957,UNDEFINED,20516
19_1,1_inc,incongruent,fact_check,Spillover,2271,1479,168,1479,1,1,0,0,0,1,9957,UNDEFINED,20516
19_1,1_inc,incongruent,fact_check,Coda,1750,1750,,3584,0,0,1,1,0,1,9957,UNDEFINED,20516
19_1,10_cong,congruent,fact_check,Context,25077,13519,11444,13519,1,2,0,0,0,1,8069,1,34758
19_1,10_cong,congruent,fact_check,Target,3579,1991,143,1991,0,0,0,0,0,1,8069,1,34758
19_1,10_cong,congruent,fact_check,Spillover,3037,1721,1316,1721,0,0,0,0,0,1,8069,1,34758
19_1,10_cong,congruent,fact_check,Coda,2926,1723,1203,17388,0,0,1,1,0,1,8069,1,34758
19_1,4_cong,congruent,fact_check,Context,12895,12754,141,12754,1,1,0,0,0,1,8114,1,20133
19_1,4_cong,congruent,fact_check,Target,2897,2897,,2897,0,0,0,0,0,1,8114,1,20133
19_1,4_cong,congruent,fact_check,Spillover,2383,2383,,2383,0,0,0,0,0,1,8114,1,20133
19_1,4_cong,congruent,fact_check,Coda,1958,1958,,2099,0,0,1,1,0,1,8114,1,20133
19_1,9_inc,incongruent,fact_check,Context,26558,16406,395,16406,1,2,0,0,0,0,6232,1,42537
19_1,9_inc,incongruent,fact_check,Target,5160,293,2728,3416,0,0,1,1,0,0,6232,1,42537
19_1,9_inc,incongruent,fact_check,Spillover,5110,2159,2951,2159,0,0,0,0,0,0,6232,1,42537
19_1,9_inc,incongruent,fact_check,Coda,5709,2826,2883,20556,0,0,1,1,0,0,6232,1,42537
19_1,2_cong,congruent,fact_check,Context,25332,14159,11173,14159,1,1,0,0,0,1,11384,1,35392
19_1,2_cong,congruent,fact_check,Target,3432,1910,1522,1910,0,0,0,0,0,1,11384,1,35392
19_1,2_cong,congruent,fact_check,Spillover,3250,2114,1136,2114,0,0,0,0,0,1,11384,1,35392
19_1,2_cong,congruent,fact_check,Coda,3378,2000,1378,17209,0,0,1,1,0,1,11384,1,35392
19_1,3_inc,incongruent,fact_check,Context,25134,1565,12619,14184,1,1,0,0,0,1,5741,1,40780
19_1,3_inc,incongruent,fact_check,Target,4669,2073,2435,2073,1,1,0,0,0,1,5741,1,40780
19_1,3_inc,incongruent,fact_check,Spillover,5286,2223,535,2223,1,1,0,0,0,1,5741,1,40780
